,uid,vid,source
21920,33844,663,dataset_ubicomp2013_checkins.txt
21921,2033,14327,dataset_ubicomp2013_checkins.txt
21922,32208,13394,dataset_ubicomp2013_checkins.txt
21923,229664,32603,dataset_ubicomp2013_checkins.txt
21924,133140,45403,dataset_ubicomp2013_checkins.txt
21925,4766,15856,dataset_ubicomp2013_checkins.txt
21926,48637,27780,dataset_ubicomp2013_checkins.txt
21927,138109,22463,dataset_ubicomp2013_checkins.txt
21928,1317,11846,dataset_ubicomp2013_checkins.txt
21929,133605,114619,dataset_ubicomp2013_checkins.txt
21930,26201,16875,dataset_ubicomp2013_checkins.txt
21931,260356,20184,dataset_ubicomp2013_checkins.txt
21932,12736,35946,dataset_ubicomp2013_checkins.txt
21933,53109,25695,dataset_ubicomp2013_checkins.txt
21934,91070,22218,dataset_ubicomp2013_checkins.txt
21935,69788,51152,dataset_ubicomp2013_checkins.txt
21936,80104,1231,dataset_ubicomp2013_checkins.txt
21937,62603,859,dataset_ubicomp2013_checkins.txt
21938,159682,419,dataset_ubicomp2013_checkins.txt
21939,50202,1220,dataset_ubicomp2013_checkins.txt
21940,250048,54011,dataset_ubicomp2013_checkins.txt
21941,151828,985,dataset_ubicomp2013_checkins.txt
21942,74134,25353,dataset_ubicomp2013_checkins.txt
21943,50456,15506,dataset_ubicomp2013_checkins.txt
21944,49464,16905,dataset_ubicomp2013_checkins.txt
21945,181660,23668,dataset_ubicomp2013_checkins.txt
21946,15088,7797,dataset_ubicomp2013_checkins.txt
21947,264057,5991,dataset_ubicomp2013_checkins.txt
21948,44792,126911,dataset_ubicomp2013_checkins.txt
21949,22141,39242,dataset_ubicomp2013_checkins.txt
21950,247092,6764,dataset_ubicomp2013_checkins.txt
21951,123667,13621,dataset_ubicomp2013_checkins.txt
21952,53109,18177,dataset_ubicomp2013_checkins.txt
21953,70839,9498,dataset_ubicomp2013_checkins.txt
21954,47994,1020676,dataset_ubicomp2013_checkins.txt
21955,45808,18279,dataset_ubicomp2013_checkins.txt
21956,13283,2537,dataset_ubicomp2013_checkins.txt
21957,20640,5854,dataset_ubicomp2013_checkins.txt
21958,6993,1268,dataset_ubicomp2013_checkins.txt
21959,190,23209,dataset_ubicomp2013_checkins.txt
21960,24230,82328,dataset_ubicomp2013_checkins.txt
21961,59867,75007,dataset_ubicomp2013_checkins.txt
21962,250048,17415,dataset_ubicomp2013_checkins.txt
21963,262811,24252,dataset_ubicomp2013_checkins.txt
21964,254301,7234,dataset_ubicomp2013_checkins.txt
21965,135005,12575,dataset_ubicomp2013_checkins.txt
21966,99843,948,dataset_ubicomp2013_checkins.txt
21967,49161,1129,dataset_ubicomp2013_checkins.txt
21968,66227,9305,dataset_ubicomp2013_checkins.txt
21969,29415,15139,dataset_ubicomp2013_checkins.txt
21970,11315,1086,dataset_ubicomp2013_checkins.txt
21971,242978,46763,dataset_ubicomp2013_checkins.txt
21972,13384,17031,dataset_ubicomp2013_checkins.txt
21973,29193,7507,dataset_ubicomp2013_checkins.txt
21974,53109,278,dataset_ubicomp2013_checkins.txt
21975,226595,774,dataset_ubicomp2013_checkins.txt
21976,52284,424,dataset_ubicomp2013_checkins.txt
21977,33450,11882,dataset_ubicomp2013_checkins.txt
21978,8952,12790,dataset_ubicomp2013_checkins.txt
21979,34018,32220,dataset_ubicomp2013_checkins.txt
21980,51957,435580,dataset_ubicomp2013_checkins.txt
21981,39836,15743,dataset_ubicomp2013_checkins.txt
21982,166135,9611,dataset_ubicomp2013_checkins.txt
21983,61109,14494,dataset_ubicomp2013_checkins.txt
21984,140150,13986,dataset_ubicomp2013_checkins.txt
21985,21747,417,dataset_ubicomp2013_checkins.txt
21986,260743,14196,dataset_ubicomp2013_checkins.txt
21987,46697,721,dataset_ubicomp2013_checkins.txt
21988,24672,15936,dataset_ubicomp2013_checkins.txt
21989,39279,13145,dataset_ubicomp2013_checkins.txt
21990,224544,26194,dataset_ubicomp2013_checkins.txt
21991,147883,564,dataset_ubicomp2013_checkins.txt
21992,136994,156402,dataset_ubicomp2013_checkins.txt
21993,234704,9817,dataset_ubicomp2013_checkins.txt
21994,49177,9772,dataset_ubicomp2013_checkins.txt
21995,11306,22214,dataset_ubicomp2013_checkins.txt
21996,2033,14327,dataset_ubicomp2013_checkins.txt
21997,75708,15351,dataset_ubicomp2013_checkins.txt
21998,81275,371,dataset_ubicomp2013_checkins.txt
21999,72712,1075,dataset_ubicomp2013_checkins.txt
22000,6998,50314,dataset_ubicomp2013_checkins.txt
22001,47859,899,dataset_ubicomp2013_checkins.txt
22002,39619,35166,dataset_ubicomp2013_checkins.txt
22003,68496,12139,dataset_ubicomp2013_checkins.txt
22004,104627,12208,dataset_ubicomp2013_checkins.txt
22005,254301,8328,dataset_ubicomp2013_checkins.txt
22006,62935,17031,dataset_ubicomp2013_checkins.txt
22007,5503,70790,dataset_ubicomp2013_checkins.txt
22008,139525,12862,dataset_ubicomp2013_checkins.txt
22009,38701,42705,dataset_ubicomp2013_checkins.txt
22010,181455,1292,dataset_ubicomp2013_checkins.txt
22011,10798,20930,dataset_ubicomp2013_checkins.txt
22012,15598,173414,dataset_ubicomp2013_checkins.txt
22013,5566,753,dataset_ubicomp2013_checkins.txt
22014,556,630,dataset_ubicomp2013_checkins.txt
22015,44226,1554,dataset_ubicomp2013_checkins.txt
22016,14842,19410,dataset_ubicomp2013_checkins.txt
22017,50202,15529,dataset_ubicomp2013_checkins.txt
22018,40407,43225,dataset_ubicomp2013_checkins.txt
22019,17982,17741,dataset_ubicomp2013_checkins.txt
22020,41751,1268,dataset_ubicomp2013_checkins.txt
22021,130314,47,dataset_ubicomp2013_checkins.txt
22022,6360,31672,dataset_ubicomp2013_checkins.txt
22023,8952,25753,dataset_ubicomp2013_checkins.txt
22024,24391,13354,dataset_ubicomp2013_checkins.txt
22025,11372,360,dataset_ubicomp2013_checkins.txt
22026,60211,507,dataset_ubicomp2013_checkins.txt
22027,50202,371,dataset_ubicomp2013_checkins.txt
22028,42406,7319,dataset_ubicomp2013_checkins.txt
22029,193261,28415,dataset_ubicomp2013_checkins.txt
22030,229361,42728,dataset_ubicomp2013_checkins.txt
22031,170,47,dataset_ubicomp2013_checkins.txt
22032,27783,308,dataset_ubicomp2013_checkins.txt
22033,263418,82441,dataset_ubicomp2013_checkins.txt
22034,35730,32873,dataset_ubicomp2013_checkins.txt
22035,60211,21598,dataset_ubicomp2013_checkins.txt
22036,15247,114619,dataset_ubicomp2013_checkins.txt
22037,91070,15936,dataset_ubicomp2013_checkins.txt
22038,11466,147002,dataset_ubicomp2013_checkins.txt
22039,30718,1554,dataset_ubicomp2013_checkins.txt
22040,4697,899,dataset_ubicomp2013_checkins.txt
22041,49797,23375,dataset_ubicomp2013_checkins.txt
22042,4766,143190,dataset_ubicomp2013_checkins.txt
22043,163008,14354,dataset_ubicomp2013_checkins.txt
22044,7648,22424,dataset_ubicomp2013_checkins.txt
22045,175516,13264,dataset_ubicomp2013_checkins.txt
22046,17238,9209,dataset_ubicomp2013_checkins.txt
22047,133970,15085,dataset_ubicomp2013_checkins.txt
22048,139525,4461,dataset_ubicomp2013_checkins.txt
22049,202698,718,dataset_ubicomp2013_checkins.txt
22050,85787,17228,dataset_ubicomp2013_checkins.txt
22051,77298,30863,dataset_ubicomp2013_checkins.txt
22052,78151,4156,dataset_ubicomp2013_checkins.txt
22053,92420,3266,dataset_ubicomp2013_checkins.txt
22054,1513,985,dataset_ubicomp2013_checkins.txt
22055,15275,33167,dataset_ubicomp2013_checkins.txt
22056,31035,47236,dataset_ubicomp2013_checkins.txt
22057,104310,22366,dataset_ubicomp2013_checkins.txt
22058,1878,12458,dataset_ubicomp2013_checkins.txt
22059,51957,435580,dataset_ubicomp2013_checkins.txt
22060,89311,3184,dataset_ubicomp2013_checkins.txt
22061,32756,3184,dataset_ubicomp2013_checkins.txt
22062,60486,6602,dataset_ubicomp2013_checkins.txt
22063,22595,17692,dataset_ubicomp2013_checkins.txt
22064,72667,15139,dataset_ubicomp2013_checkins.txt
22065,224128,7723,dataset_ubicomp2013_checkins.txt
22066,47895,33846,dataset_ubicomp2013_checkins.txt
22067,195601,39230,dataset_ubicomp2013_checkins.txt
22068,11466,1639,dataset_ubicomp2013_checkins.txt
22069,25299,654,dataset_ubicomp2013_checkins.txt
22070,48224,17313,dataset_ubicomp2013_checkins.txt
22071,72,16983,dataset_ubicomp2013_checkins.txt
22072,150051,123456,dataset_ubicomp2013_checkins.txt
22073,91387,177,dataset_ubicomp2013_checkins.txt
22074,34872,127512,dataset_ubicomp2013_checkins.txt
22075,29031,18144,dataset_ubicomp2013_checkins.txt
22076,23687,8433,dataset_ubicomp2013_checkins.txt
22077,75708,5474,dataset_ubicomp2013_checkins.txt
22078,50620,6089,dataset_ubicomp2013_checkins.txt
22079,32791,12450,dataset_ubicomp2013_checkins.txt
22080,44699,482,dataset_ubicomp2013_checkins.txt
22081,53523,16148,dataset_ubicomp2013_checkins.txt
22082,78151,20183,dataset_ubicomp2013_checkins.txt
22083,135978,1063,dataset_ubicomp2013_checkins.txt
22084,12736,17415,dataset_ubicomp2013_checkins.txt
22085,6360,12159,dataset_ubicomp2013_checkins.txt
22086,21452,115,dataset_ubicomp2013_checkins.txt
22087,82252,10935,dataset_ubicomp2013_checkins.txt
22088,51957,435580,dataset_ubicomp2013_checkins.txt
22089,92202,7557,dataset_ubicomp2013_checkins.txt
22090,53430,28279,dataset_ubicomp2013_checkins.txt
22091,221167,8905,dataset_ubicomp2013_checkins.txt
22092,65876,14714,dataset_ubicomp2013_checkins.txt
22093,125665,360,dataset_ubicomp2013_checkins.txt
22094,4407,20250,dataset_ubicomp2013_checkins.txt
22095,134677,1379,dataset_ubicomp2013_checkins.txt
22096,59283,16983,dataset_ubicomp2013_checkins.txt
22097,43734,12763,dataset_ubicomp2013_checkins.txt
22098,1174,177,dataset_ubicomp2013_checkins.txt
22099,250753,7663,dataset_ubicomp2013_checkins.txt
22100,97634,21347,dataset_ubicomp2013_checkins.txt
22101,222505,21440,dataset_ubicomp2013_checkins.txt
22102,11571,10635,dataset_ubicomp2013_checkins.txt
22103,125639,239,dataset_ubicomp2013_checkins.txt
22104,190646,609,dataset_ubicomp2013_checkins.txt
22105,8767,1360,dataset_ubicomp2013_checkins.txt
22106,193073,21324,dataset_ubicomp2013_checkins.txt
22107,59283,20255,dataset_ubicomp2013_checkins.txt
22108,2358,192,dataset_ubicomp2013_checkins.txt
22109,254301,31949,dataset_ubicomp2013_checkins.txt
22110,13450,1031,dataset_ubicomp2013_checkins.txt
22111,38788,284,dataset_ubicomp2013_checkins.txt
22112,41778,360,dataset_ubicomp2013_checkins.txt
22113,87428,16983,dataset_ubicomp2013_checkins.txt
22114,58900,29259,dataset_ubicomp2013_checkins.txt
22115,24296,13174,dataset_ubicomp2013_checkins.txt
22116,39836,15743,dataset_ubicomp2013_checkins.txt
22117,59959,5222,dataset_ubicomp2013_checkins.txt
22118,61424,190040,dataset_ubicomp2013_checkins.txt
22119,22335,15146,dataset_ubicomp2013_checkins.txt
22120,29211,564,dataset_ubicomp2013_checkins.txt
22121,45720,11129,dataset_ubicomp2013_checkins.txt
22122,15598,173414,dataset_ubicomp2013_checkins.txt
22123,169728,9307,dataset_ubicomp2013_checkins.txt
22124,143431,6855,dataset_ubicomp2013_checkins.txt
22125,229664,43192,dataset_ubicomp2013_checkins.txt
22126,17726,96499,dataset_ubicomp2013_checkins.txt
22127,33330,32319,dataset_ubicomp2013_checkins.txt
22128,15992,17494,dataset_ubicomp2013_checkins.txt
22129,193073,11259,dataset_ubicomp2013_checkins.txt
22130,462,21795,dataset_ubicomp2013_checkins.txt
22131,48072,3412,dataset_ubicomp2013_checkins.txt
22132,59867,16167,dataset_ubicomp2013_checkins.txt
22133,87602,130669,dataset_ubicomp2013_checkins.txt
22134,17723,21967,dataset_ubicomp2013_checkins.txt
22135,2772,985,dataset_ubicomp2013_checkins.txt
22136,70202,76162,dataset_ubicomp2013_checkins.txt
22137,59179,21657,dataset_ubicomp2013_checkins.txt
22138,65841,65112,dataset_ubicomp2013_checkins.txt
22139,25299,1063,dataset_ubicomp2013_checkins.txt
22140,30718,1554,dataset_ubicomp2013_checkins.txt
22141,32880,12053,dataset_ubicomp2013_checkins.txt
22142,48071,22366,dataset_ubicomp2013_checkins.txt
22143,27538,5918,dataset_ubicomp2013_checkins.txt
22144,208636,681,dataset_ubicomp2013_checkins.txt
22145,17238,362400,dataset_ubicomp2013_checkins.txt
22146,1342,105699,dataset_ubicomp2013_checkins.txt
22147,45210,24520,dataset_ubicomp2013_checkins.txt
22148,30955,11622,dataset_ubicomp2013_checkins.txt
22149,34872,52287,dataset_ubicomp2013_checkins.txt
22150,31466,42728,dataset_ubicomp2013_checkins.txt
22151,53370,13812,dataset_ubicomp2013_checkins.txt
22152,17238,9209,dataset_ubicomp2013_checkins.txt
22153,88973,37906,dataset_ubicomp2013_checkins.txt
22154,62681,9870,dataset_ubicomp2013_checkins.txt
22155,1035,1407,dataset_ubicomp2013_checkins.txt
22156,7377,30746,dataset_ubicomp2013_checkins.txt
22157,262559,11178,dataset_ubicomp2013_checkins.txt
22158,22259,68935,dataset_ubicomp2013_checkins.txt
22159,36242,128646,dataset_ubicomp2013_checkins.txt
22160,36138,31748,dataset_ubicomp2013_checkins.txt
22161,61683,30907,dataset_ubicomp2013_checkins.txt
22162,24506,19182,dataset_ubicomp2013_checkins.txt
22163,23408,886,dataset_ubicomp2013_checkins.txt
22164,19732,12621,dataset_ubicomp2013_checkins.txt
22165,36384,631,dataset_ubicomp2013_checkins.txt
22166,141204,28788,dataset_ubicomp2013_checkins.txt
22167,230811,16377,dataset_ubicomp2013_checkins.txt
22168,35458,186,dataset_ubicomp2013_checkins.txt
22169,263441,74668,dataset_ubicomp2013_checkins.txt
22170,42406,1158,dataset_ubicomp2013_checkins.txt
22171,136994,51152,dataset_ubicomp2013_checkins.txt
22172,48965,476,dataset_ubicomp2013_checkins.txt
22173,167708,42775,dataset_ubicomp2013_checkins.txt
22174,58774,10379,dataset_ubicomp2013_checkins.txt
22175,41376,9615,dataset_ubicomp2013_checkins.txt
22176,12611,13459,dataset_ubicomp2013_checkins.txt
22177,55222,1483,dataset_ubicomp2013_checkins.txt
22178,68370,82441,dataset_ubicomp2013_checkins.txt
22179,58774,18222,dataset_ubicomp2013_checkins.txt
22180,158275,73512,dataset_ubicomp2013_checkins.txt
22181,4787,161178,dataset_ubicomp2013_checkins.txt
22182,24518,51152,dataset_ubicomp2013_checkins.txt
22183,247092,624,dataset_ubicomp2013_checkins.txt
22184,4407,105349,dataset_ubicomp2013_checkins.txt
22185,24274,5378,dataset_ubicomp2013_checkins.txt
22186,32738,7357,dataset_ubicomp2013_checkins.txt
22187,61424,6856,dataset_ubicomp2013_checkins.txt
22188,224544,12719,dataset_ubicomp2013_checkins.txt
22189,7831,50167,dataset_ubicomp2013_checkins.txt
22190,122031,30828,dataset_ubicomp2013_checkins.txt
22191,53230,4156,dataset_ubicomp2013_checkins.txt
22192,23142,79908,dataset_ubicomp2013_checkins.txt
22193,254301,21817,dataset_ubicomp2013_checkins.txt
22194,122760,136990,dataset_ubicomp2013_checkins.txt
22195,98568,25341,dataset_ubicomp2013_checkins.txt
22196,218271,1231,dataset_ubicomp2013_checkins.txt
22197,47895,182731,dataset_ubicomp2013_checkins.txt
22198,54405,41096,dataset_ubicomp2013_checkins.txt
22199,1731,591,dataset_ubicomp2013_checkins.txt
22200,138382,656,dataset_ubicomp2013_checkins.txt
22201,32738,12049,dataset_ubicomp2013_checkins.txt
22202,45720,1498,dataset_ubicomp2013_checkins.txt
22203,113120,337,dataset_ubicomp2013_checkins.txt
22204,72909,26330,dataset_ubicomp2013_checkins.txt
22205,8146,105,dataset_ubicomp2013_checkins.txt
22206,92584,20930,dataset_ubicomp2013_checkins.txt
22207,140970,52618,dataset_ubicomp2013_checkins.txt
22208,48639,16910,dataset_ubicomp2013_checkins.txt
22209,30718,14196,dataset_ubicomp2013_checkins.txt
22210,169728,15148,dataset_ubicomp2013_checkins.txt
22211,1627,26199,dataset_ubicomp2013_checkins.txt
22212,8952,39242,dataset_ubicomp2013_checkins.txt
22213,17238,9209,dataset_ubicomp2013_checkins.txt
22214,943,6251,dataset_ubicomp2013_checkins.txt
22215,60486,12214,dataset_ubicomp2013_checkins.txt
22216,33535,8135,dataset_ubicomp2013_checkins.txt
22217,47991,21324,dataset_ubicomp2013_checkins.txt
22218,24391,15139,dataset_ubicomp2013_checkins.txt
22219,250033,15856,dataset_ubicomp2013_checkins.txt
22220,82113,1376,dataset_ubicomp2013_checkins.txt
22221,4655,4853,dataset_ubicomp2013_checkins.txt
22222,158275,13073,dataset_ubicomp2013_checkins.txt
22223,83935,6635,dataset_ubicomp2013_checkins.txt
22224,35730,5918,dataset_ubicomp2013_checkins.txt
22225,43577,13986,dataset_ubicomp2013_checkins.txt
22226,48071,417,dataset_ubicomp2013_checkins.txt
22227,84851,3310,dataset_ubicomp2013_checkins.txt
22228,16499,7796,dataset_ubicomp2013_checkins.txt
22229,265965,11734,dataset_ubicomp2013_checkins.txt
22230,230805,101692,dataset_ubicomp2013_checkins.txt
22231,222355,741,dataset_ubicomp2013_checkins.txt
22232,80552,29816,dataset_ubicomp2013_checkins.txt
22233,54459,11913,dataset_ubicomp2013_checkins.txt
22234,9114,13016,dataset_ubicomp2013_checkins.txt
22235,15,1070,dataset_ubicomp2013_checkins.txt
22236,3517,5004,dataset_ubicomp2013_checkins.txt
22237,250094,51231,dataset_ubicomp2013_checkins.txt
22238,793,6510,dataset_ubicomp2013_checkins.txt
22239,221167,609,dataset_ubicomp2013_checkins.txt
22240,46026,133823,dataset_ubicomp2013_checkins.txt
22241,47211,86029,dataset_ubicomp2013_checkins.txt
22242,151828,1242,dataset_ubicomp2013_checkins.txt
22243,28946,382,dataset_ubicomp2013_checkins.txt
22244,158275,5054,dataset_ubicomp2013_checkins.txt
22245,104627,21795,dataset_ubicomp2013_checkins.txt
22246,15100,7319,dataset_ubicomp2013_checkins.txt
22247,46901,142,dataset_ubicomp2013_checkins.txt
22248,169728,9307,dataset_ubicomp2013_checkins.txt
22249,46026,545,dataset_ubicomp2013_checkins.txt
22250,172909,278,dataset_ubicomp2013_checkins.txt
22251,250094,6222,dataset_ubicomp2013_checkins.txt
22252,51957,435580,dataset_ubicomp2013_checkins.txt
22253,66227,5991,dataset_ubicomp2013_checkins.txt
22254,139525,1376,dataset_ubicomp2013_checkins.txt
22255,253922,4840,dataset_ubicomp2013_checkins.txt
22256,213188,1194,dataset_ubicomp2013_checkins.txt
22257,80318,1250,dataset_ubicomp2013_checkins.txt
22258,11306,29405,dataset_ubicomp2013_checkins.txt
22259,68409,8613,dataset_ubicomp2013_checkins.txt
22260,29177,358,dataset_ubicomp2013_checkins.txt
22261,163008,24518,dataset_ubicomp2013_checkins.txt
22262,83565,23655,dataset_ubicomp2013_checkins.txt
22263,41557,15015,dataset_ubicomp2013_checkins.txt
22264,183130,9250,dataset_ubicomp2013_checkins.txt
22265,214471,26,dataset_ubicomp2013_checkins.txt
22266,15247,114619,dataset_ubicomp2013_checkins.txt
22267,199027,12542,dataset_ubicomp2013_checkins.txt
22268,1627,8228,dataset_ubicomp2013_checkins.txt
22269,170632,10765,dataset_ubicomp2013_checkins.txt
22270,255138,14828,dataset_ubicomp2013_checkins.txt
22271,52025,15591,dataset_ubicomp2013_checkins.txt
22272,72909,6999,dataset_ubicomp2013_checkins.txt
22273,16035,15412,dataset_ubicomp2013_checkins.txt
22274,9171,5779,dataset_ubicomp2013_checkins.txt
22275,40199,16653,dataset_ubicomp2013_checkins.txt
22276,170,395,dataset_ubicomp2013_checkins.txt
22277,738,9204,dataset_ubicomp2013_checkins.txt
22278,94014,9821,dataset_ubicomp2013_checkins.txt
22279,44226,681,dataset_ubicomp2013_checkins.txt
22280,13947,8702,dataset_ubicomp2013_checkins.txt
22281,39231,46034,dataset_ubicomp2013_checkins.txt
22282,13999,24321,dataset_ubicomp2013_checkins.txt
22283,263441,13394,dataset_ubicomp2013_checkins.txt
22284,128545,1220,dataset_ubicomp2013_checkins.txt
22285,68496,51138,dataset_ubicomp2013_checkins.txt
22286,103216,17316,dataset_ubicomp2013_checkins.txt
22287,64130,1639,dataset_ubicomp2013_checkins.txt
22288,225642,81284,dataset_ubicomp2013_checkins.txt
22289,154010,6764,dataset_ubicomp2013_checkins.txt
22290,59283,19346,dataset_ubicomp2013_checkins.txt
22291,51375,476,dataset_ubicomp2013_checkins.txt
22292,13999,12493,dataset_ubicomp2013_checkins.txt
22293,61583,21291,dataset_ubicomp2013_checkins.txt
22294,9114,3184,dataset_ubicomp2013_checkins.txt
22295,27682,14828,dataset_ubicomp2013_checkins.txt
22296,50456,31042,dataset_ubicomp2013_checkins.txt
22297,48224,17313,dataset_ubicomp2013_checkins.txt
22298,184931,23596,dataset_ubicomp2013_checkins.txt
22299,65107,32420,dataset_ubicomp2013_checkins.txt
22300,30718,13016,dataset_ubicomp2013_checkins.txt
22301,242789,11945,dataset_ubicomp2013_checkins.txt
22302,60257,2540,dataset_ubicomp2013_checkins.txt
22303,78645,675,dataset_ubicomp2013_checkins.txt
22304,55222,741,dataset_ubicomp2013_checkins.txt
22305,1513,14086,dataset_ubicomp2013_checkins.txt
22306,44806,25,dataset_ubicomp2013_checkins.txt
22307,57581,57918,dataset_ubicomp2013_checkins.txt
22308,42406,17305,dataset_ubicomp2013_checkins.txt
22309,224544,700,dataset_ubicomp2013_checkins.txt
22310,170055,34219,dataset_ubicomp2013_checkins.txt
22311,135005,899,dataset_ubicomp2013_checkins.txt
22312,137169,33846,dataset_ubicomp2013_checkins.txt
22313,39231,7051,dataset_ubicomp2013_checkins.txt
22314,80318,11882,dataset_ubicomp2013_checkins.txt
22315,121273,5939,dataset_ubicomp2013_checkins.txt
22316,49774,575,dataset_ubicomp2013_checkins.txt
22317,29031,6651,dataset_ubicomp2013_checkins.txt
22318,134677,1379,dataset_ubicomp2013_checkins.txt
22319,262559,10818,dataset_ubicomp2013_checkins.txt
22320,11466,608,dataset_ubicomp2013_checkins.txt
22321,92420,15506,dataset_ubicomp2013_checkins.txt
22322,170,8713,dataset_ubicomp2013_checkins.txt
22323,144263,4429,dataset_ubicomp2013_checkins.txt
22324,83311,13826,dataset_ubicomp2013_checkins.txt
22325,133970,41096,dataset_ubicomp2013_checkins.txt
22326,6191,1220,dataset_ubicomp2013_checkins.txt
22327,1317,86,dataset_ubicomp2013_checkins.txt
22328,6728,13447,dataset_ubicomp2013_checkins.txt
22329,200187,82254,dataset_ubicomp2013_checkins.txt
22330,8952,12790,dataset_ubicomp2013_checkins.txt
22331,141794,21070,dataset_ubicomp2013_checkins.txt
22332,105100,609,dataset_ubicomp2013_checkins.txt
22333,68595,16858,dataset_ubicomp2013_checkins.txt
22334,32447,182731,dataset_ubicomp2013_checkins.txt
22335,105313,6855,dataset_ubicomp2013_checkins.txt
22336,12991,7723,dataset_ubicomp2013_checkins.txt
22337,4154,19624,dataset_ubicomp2013_checkins.txt
22338,17023,12617,dataset_ubicomp2013_checkins.txt
22339,17238,362400,dataset_ubicomp2013_checkins.txt
22340,68409,25400,dataset_ubicomp2013_checkins.txt
22341,41751,17698,dataset_ubicomp2013_checkins.txt
22342,50834,9611,dataset_ubicomp2013_checkins.txt
22343,77823,11681,dataset_ubicomp2013_checkins.txt
22344,2209,781,dataset_ubicomp2013_checkins.txt
22345,1513,15577,dataset_ubicomp2013_checkins.txt
22346,30935,22280,dataset_ubicomp2013_checkins.txt
22347,43854,23220,dataset_ubicomp2013_checkins.txt
22348,61388,4987,dataset_ubicomp2013_checkins.txt
22349,201445,30444,dataset_ubicomp2013_checkins.txt
22350,233597,12368,dataset_ubicomp2013_checkins.txt
22351,47211,676,dataset_ubicomp2013_checkins.txt
22352,60556,27704,dataset_ubicomp2013_checkins.txt
22353,146757,4815,dataset_ubicomp2013_checkins.txt
22354,79642,6856,dataset_ubicomp2013_checkins.txt
22355,14783,23209,dataset_ubicomp2013_checkins.txt
22356,4407,39416,dataset_ubicomp2013_checkins.txt
22357,14141,3184,dataset_ubicomp2013_checkins.txt
22358,45720,27642,dataset_ubicomp2013_checkins.txt
22359,128912,38612,dataset_ubicomp2013_checkins.txt
22360,145413,9615,dataset_ubicomp2013_checkins.txt
22361,209553,8135,dataset_ubicomp2013_checkins.txt
22362,45720,192,dataset_ubicomp2013_checkins.txt
22363,81275,39242,dataset_ubicomp2013_checkins.txt
22364,125191,20184,dataset_ubicomp2013_checkins.txt
22365,29415,4879,dataset_ubicomp2013_checkins.txt
22366,48655,32220,dataset_ubicomp2013_checkins.txt
22367,209734,6894,dataset_ubicomp2013_checkins.txt
22368,68798,30444,dataset_ubicomp2013_checkins.txt
22369,110949,43372,dataset_ubicomp2013_checkins.txt
22370,77887,21744,dataset_ubicomp2013_checkins.txt
22371,51957,435580,dataset_ubicomp2013_checkins.txt
22372,46026,476,dataset_ubicomp2013_checkins.txt
22373,47859,1543,dataset_ubicomp2013_checkins.txt
22374,34710,24154,dataset_ubicomp2013_checkins.txt
22375,34119,502393,dataset_ubicomp2013_checkins.txt
22376,23524,4608,dataset_ubicomp2013_checkins.txt
22377,9595,19576,dataset_ubicomp2013_checkins.txt
22378,57981,1327,dataset_ubicomp2013_checkins.txt
22379,54389,189579,dataset_ubicomp2013_checkins.txt
22380,41376,13624,dataset_ubicomp2013_checkins.txt
22381,60211,7633,dataset_ubicomp2013_checkins.txt
22382,52589,654,dataset_ubicomp2013_checkins.txt
22383,48224,10256,dataset_ubicomp2013_checkins.txt
22384,8997,700,dataset_ubicomp2013_checkins.txt
22385,122031,13283,dataset_ubicomp2013_checkins.txt
22386,1193,1283,dataset_ubicomp2013_checkins.txt
22387,100409,9611,dataset_ubicomp2013_checkins.txt
22388,30961,7455,dataset_ubicomp2013_checkins.txt
22389,17105,36707,dataset_ubicomp2013_checkins.txt
22390,26759,112711,dataset_ubicomp2013_checkins.txt
22391,59122,79919,dataset_ubicomp2013_checkins.txt
22392,27367,4403,dataset_ubicomp2013_checkins.txt
22393,108636,145078,dataset_ubicomp2013_checkins.txt
22394,61388,17465,dataset_ubicomp2013_checkins.txt
22395,24074,19837,dataset_ubicomp2013_checkins.txt
22396,2812,6293,dataset_ubicomp2013_checkins.txt
22397,23524,2642,dataset_ubicomp2013_checkins.txt
22398,134677,23119,dataset_ubicomp2013_checkins.txt
22399,27075,9109,dataset_ubicomp2013_checkins.txt
22400,250094,31027,dataset_ubicomp2013_checkins.txt
22401,53523,12010,dataset_ubicomp2013_checkins.txt
22402,52589,337,dataset_ubicomp2013_checkins.txt
22403,29831,186707,dataset_ubicomp2013_checkins.txt
22404,53545,68829,dataset_ubicomp2013_checkins.txt
22405,74134,82254,dataset_ubicomp2013_checkins.txt
22406,18568,6120,dataset_ubicomp2013_checkins.txt
22407,61388,10604,dataset_ubicomp2013_checkins.txt
22408,8952,11965,dataset_ubicomp2013_checkins.txt
22409,154010,7633,dataset_ubicomp2013_checkins.txt
22410,11683,51231,dataset_ubicomp2013_checkins.txt
22411,59283,157043,dataset_ubicomp2013_checkins.txt
22412,19387,13525,dataset_ubicomp2013_checkins.txt
22413,21501,13624,dataset_ubicomp2013_checkins.txt
22414,131037,21558,dataset_ubicomp2013_checkins.txt
22415,66871,27078,dataset_ubicomp2013_checkins.txt
22416,24296,12277,dataset_ubicomp2013_checkins.txt
22417,105588,6506,dataset_ubicomp2013_checkins.txt
22418,99922,78624,dataset_ubicomp2013_checkins.txt
22419,32738,7357,dataset_ubicomp2013_checkins.txt
22420,88973,51419,dataset_ubicomp2013_checkins.txt
22421,943,3184,dataset_ubicomp2013_checkins.txt
