,uid,vid
19602,38,0
19603,38,0
19604,38,1
19605,38,0
19606,38,1
19607,38,4
19608,38,8
19609,38,0
19610,38,1
19611,38,14
19612,38,1
19613,38,1
19614,38,2
19615,38,0
19616,38,3
19617,38,13
19618,38,5
19619,38,13
19620,38,13
19621,38,8
19622,38,4
19623,38,2
19624,38,3
19625,38,1
19626,38,8
19627,38,10
19628,38,1
19629,38,0
19630,38,16
19631,38,9
19632,38,2
19633,38,1
19634,38,15
19635,38,13
19636,38,0
19637,38,8
19638,38,0
19639,38,1
19640,38,1
19641,38,0
19642,38,0
19643,38,5
19644,38,11
19645,38,3
19646,38,0
19647,38,6
19648,38,0
19649,38,2
19650,38,0
19651,38,5
19652,38,0
19653,38,0
19654,38,2
19655,38,0
19656,38,2
19657,38,9
19658,38,0
19659,38,12
19660,38,7
19661,38,0
19662,38,1
19663,38,10
19664,38,0
19665,38,7
19666,38,9
19667,38,10
19668,38,4
19669,38,25
19670,38,2
19671,38,7
19672,38,7
19673,38,6
19674,38,2
19675,38,20
19676,38,5
19677,38,14
19678,38,6
19679,38,0
19680,38,2
19681,38,0
19682,38,19
19683,38,0
19684,38,4
19685,38,5
19686,38,10
19687,38,0
19688,38,0
19689,38,3
19690,38,3
19691,38,7
19692,38,0
19693,38,2
19694,38,3
19695,38,12
19696,38,5
19697,38,0
19698,38,0
19699,38,1
19700,38,0
19701,38,0
19702,38,15
19703,38,6
19704,38,8
19705,38,0
19706,38,0
19707,38,7
19708,38,1
19709,38,2
19710,38,17
19711,38,8
19712,38,0
19713,38,8
19714,38,1
19715,38,3
19716,38,0
19717,38,0
19718,38,6
19719,38,0
19720,38,3
19721,38,6
19722,38,27
19723,38,0
19724,38,4
19725,38,3
19726,38,5
19727,38,0
19728,38,0
19729,38,4
19730,38,6
19731,38,3
19732,38,5
19733,38,2
19734,38,3
19735,38,5
19736,38,5
19737,38,0
19738,38,0
19739,38,1
19740,38,8
19741,38,19
19742,38,13
19743,38,0
19744,38,7
19745,38,2
19746,38,0
19747,38,32
19748,38,6
19749,38,3
19750,38,0
19751,38,1
19752,38,1
19753,38,7
19754,38,0
19755,38,0
19756,38,6
19757,38,3
19758,38,0
19759,38,0
19760,38,17
19761,38,0
19762,38,7
19763,38,1
19764,38,2
19765,38,7
19766,38,0
19767,38,11
19768,38,5
19769,38,8
19770,38,1
19771,38,0
19772,38,1
19773,38,5
19774,38,10
19775,38,0
19776,38,1
19777,38,10
19778,38,11
19779,38,1
19780,38,0
19781,38,0
19782,38,9
19783,38,0
19784,38,1
19785,38,4
19786,38,12
19787,38,0
19788,38,8
19789,38,1
19790,38,7
19791,38,0
19792,38,1
19793,38,0
19794,38,3
19795,38,14
19796,38,14
19797,38,0
19798,38,3
19799,38,3
19800,38,2
19801,38,3
19802,38,0
19803,38,1
19804,38,6
19805,38,0
19806,38,0
19807,38,1
19808,38,0
19809,38,1
19810,38,7
19811,38,6
19812,38,12
19813,38,5
19814,38,5
19815,38,0
19816,38,6
19817,38,2
19818,38,2
19819,38,1
19820,38,1
19821,38,0
19822,38,2
19823,38,3
19824,38,1
19825,38,16
19826,38,1
19827,38,3
19828,38,8
19829,38,1
19830,38,1
19831,38,1
19832,38,2
19833,38,5
19834,38,4
19835,38,1
19836,38,6
19837,38,0
19838,38,10
19839,38,3
19840,38,17
19841,38,10
19842,38,0
19843,38,2
19844,38,1
19845,38,2
19846,38,7
19847,38,28
19848,38,16
19849,38,2
19850,38,3
19851,38,4
19852,38,1
19853,38,14
19854,38,2
19855,38,3
19856,38,1
19857,38,8
19858,38,3
19859,38,4
19860,38,0
19861,38,3
19862,38,1
19863,38,0
19864,38,2
19865,38,13
19866,38,0
19867,38,4
19868,38,7
19869,38,1
19870,38,11
19871,38,0
19872,38,0
19873,38,6
19874,38,4
19875,38,6
19876,39,2
19877,39,1
19878,39,3
19879,39,0
19880,39,22
19881,39,7
19882,39,16
19883,39,0
19884,39,2
19885,39,0
19886,39,0
19887,39,9
19888,39,0
19889,39,2
19890,39,1
19891,39,4
19892,39,9
19893,39,9
19894,39,0
19895,39,1
19896,39,0
19897,39,12
19898,39,33
19899,39,4
19900,39,0
19901,39,2
19902,39,0
19903,39,0
19904,39,3
19905,39,7
19906,39,4
19907,39,0
19908,39,0
19909,39,0
19910,39,0
19911,39,0
19912,39,1
19913,39,15
19914,39,7
19915,39,14
19916,39,1
19917,39,5
19918,39,0
19919,39,4
19920,39,0
19921,39,2
19922,39,0
19923,39,0
19924,39,4
19925,39,1
19926,39,0
19927,39,2
19928,39,2
19929,39,0
19930,39,0
19931,39,4
19932,39,2
19933,39,1
19934,39,4
19935,39,11
19936,39,1
19937,39,1
19938,39,3
19939,39,1
19940,39,2
19941,39,3
19942,39,10
19943,39,4
19944,39,2
19945,39,1
19946,39,7
19947,39,0
19948,39,0
19949,39,1
19950,39,0
19951,39,2
19952,39,5
19953,39,6
19954,39,1
19955,39,0
19956,39,9
19957,39,0
19958,39,17
19959,39,6
19960,39,4
19961,39,0
19962,39,9
19963,39,5
19964,39,0
19965,39,16
19966,39,8
19967,39,3
19968,39,0
19969,39,0
19970,39,4
19971,39,42
19972,39,2
19973,39,1
19974,39,0
19975,39,1
19976,39,1
19977,39,7
19978,39,5
19979,39,5
19980,39,2
19981,39,7
19982,39,14
19983,39,18
19984,39,9
19985,39,1
19986,39,1
19987,39,0
19988,39,4
19989,39,6
19990,39,1
19991,39,23
19992,39,3
19993,39,1
19994,39,15
19995,39,21
19996,39,17
19997,39,0
19998,39,5
19999,39,0
20000,39,39
20001,39,3
20002,39,2
20003,39,3
20004,39,2
20005,39,1
20006,39,4
20007,39,13
20008,39,1
20009,39,4
20010,39,3
20011,39,2
20012,39,2
20013,39,7
20014,39,4
20015,39,0
20016,39,7
20017,39,6
20018,39,0
20019,39,5
20020,39,6
20021,39,0
20022,39,0
20023,39,2
20024,39,0
20025,39,1
20026,39,11
20027,39,0
20028,39,0
20029,39,0
20030,39,7
20031,39,18
20032,39,2
20033,39,5
20034,39,4
20035,39,0
20036,39,4
20037,39,9
20038,39,18
20039,39,2
20040,39,5
20041,39,0
20042,39,1
20043,39,0
20044,39,0
20045,39,12
20046,39,16
20047,39,7
20048,39,1
20049,39,3
20050,39,1
20051,39,8
20052,39,0
20053,39,4
20054,39,0
20055,39,1
20056,39,2
20057,39,7
20058,39,23
20059,39,4
20060,39,15
20061,39,4
20062,39,20
20063,39,2
20064,39,2
20065,39,4
20066,39,4
20067,39,0
20068,39,0
20069,39,0
20070,39,4
20071,39,16
20072,39,0
20073,39,12
20074,39,6
20075,39,10
20076,39,1
20077,39,0
20078,39,1
20079,39,1
20080,39,4
20081,39,0
20082,39,3
20083,39,1
20084,39,6
20085,39,6
20086,39,13
20087,39,16
20088,39,2
20089,39,3
20090,39,0
20091,39,0
20092,39,5
20093,39,5
20094,39,0
20095,39,21
20096,39,0
20097,39,9
20098,39,7
20099,39,13
20100,39,3
20101,39,18
20102,39,0
20103,39,14
20104,39,0
20105,39,0
20106,39,9
20107,39,1
20108,39,5
20109,39,22
20110,39,6
20111,39,1
20112,39,1
20113,39,2
20114,39,1
20115,39,5
20116,39,2
20117,39,2
20118,39,18
20119,39,6
20120,39,1
20121,39,0
20122,39,1
20123,39,3
20124,39,3
20125,39,8
20126,39,4
20127,39,0
20128,39,7
20129,39,13
20130,39,0
20131,39,2
20132,39,0
20133,39,1
20134,39,7
20135,39,0
20136,39,6
20137,39,3
20138,39,8
20139,39,1
20140,39,0
20141,39,0
20142,39,0
20143,39,0
20144,39,0
20145,39,0
20146,39,0
20147,39,1
20148,39,29
20149,39,31
20150,39,2
20151,39,26
20152,39,0
20153,39,6
20154,39,4
20155,39,0
20156,39,0
20157,39,7
20158,39,0
20159,39,0
20160,39,1
20161,39,0
20162,39,0
20163,39,23
20164,39,5
20165,39,5
20166,39,0
20167,39,3
20168,39,2
20169,39,0
20170,39,31
20171,39,0
20172,39,11
20173,39,0
20174,39,1
20175,39,12
20176,39,0
20177,39,7
20178,39,6
20179,39,0
20180,39,9
20181,39,0
20182,39,11
20183,39,0
20184,39,0
20185,39,0
20186,39,0
20187,39,21
20188,39,6
20189,39,0
20190,39,4
20191,39,7
20192,39,0
20193,39,6
20194,39,3
20195,39,2
20196,39,3
20197,39,8
20198,39,2
20199,39,7
20200,39,18
20201,39,0
20202,39,0
20203,39,0
20204,39,4
20205,39,6
20206,39,0
20207,39,10
20208,39,3
20209,39,0
20210,39,0
20211,39,5
20212,39,2
20213,39,0
20214,39,2
20215,39,2
20216,39,1
20217,39,2
20218,39,3
20219,39,25
20220,39,3
20221,39,4
20222,39,3
20223,39,2
20224,39,0
20225,39,7
20226,39,7
20227,39,2
20228,39,3
20229,39,14
20230,39,5
20231,39,0
20232,39,1
20233,39,14
20234,39,4
20235,39,11
20236,39,0
20237,39,2
20238,39,2
20239,39,11
20240,39,9
20241,39,0
20242,39,3
20243,39,0
20244,39,6
20245,39,6
20246,39,2
20247,39,0
20248,39,0
20249,39,7
20250,39,1
20251,39,3
20252,39,2
20253,39,2
20254,39,15
20255,39,3
20256,39,12
20257,39,0
20258,39,0
20259,39,2
20260,39,0
20261,39,2
20262,39,3
20263,39,0
20264,39,52
20265,39,1
20266,39,29
20267,39,6
20268,39,4
20269,39,9
20270,39,1
20271,39,4
20272,39,0
20273,39,0
20274,39,0
20275,39,14
20276,39,0
20277,39,10
20278,39,2
20279,39,0
20280,39,9
20281,39,17
20282,39,4
20283,39,1
20284,39,5
20285,39,5
20286,39,0
20287,39,0
20288,39,0
20289,39,8
20290,39,1
20291,39,0
20292,39,1
20293,39,18
20294,39,0
20295,39,15
20296,39,2
20297,39,3
20298,39,0
20299,39,0
20300,39,10
20301,39,0
20302,39,1
20303,39,8
20304,39,2
20305,39,0
20306,39,14
20307,39,24
20308,39,1
20309,39,8
20310,39,0
20311,39,2
20312,39,7
20313,39,0
20314,39,4
20315,39,7
20316,39,6
20317,39,7
20318,39,0
20319,39,21
20320,39,1
20321,39,3
20322,39,0
20323,39,4
20324,39,8
20325,39,0
20326,39,14
20327,39,2
20328,39,2
20329,39,1
20330,39,4
20331,39,2
20332,39,8
20333,39,1
20334,39,4
20335,39,15
20336,39,0
20337,39,10
20338,39,1
20339,39,0
20340,39,4
20341,39,2
20342,39,5
20343,39,2
20344,39,2
20345,39,5
20346,39,0
20347,39,2
20348,39,1
20349,39,0
20350,39,5
20351,39,2
20352,39,2
20353,39,2
20354,39,1
20355,39,2
20356,39,0
20357,39,0
20358,39,1
20359,39,28
20360,39,4
20361,39,1
20362,39,11
20363,39,6
20364,39,14
20365,39,1
20366,39,3
20367,39,0
20368,39,3
20369,39,5
20370,39,3
20371,39,1
20372,39,4
20373,39,1
20374,39,1
20375,39,0
20376,39,2
20377,39,0
20378,39,3
20379,39,19
20380,39,5
20381,39,0
20382,39,1
20383,39,5
20384,39,14
20385,39,1
20386,39,12
20387,39,0
20388,39,2
20389,39,0
20390,39,6
20391,39,3
20392,39,0
20393,39,6
20394,39,0
20395,39,13
20396,39,1
20397,39,0
20398,39,1
20399,39,8
20400,39,9
20401,39,3
20402,39,1
20403,39,0
20404,39,4
20405,39,0
20406,39,6
20407,39,0
20408,39,1
20409,39,24
20410,39,4
20411,39,2
20412,39,0
20413,39,12
20414,39,0
20415,39,1
20416,39,2
20417,39,1
20418,39,0
20419,39,3
20420,39,5
20421,39,4
20422,39,16
20423,39,13
20424,39,3
20425,39,8
20426,39,7
20427,39,0
20428,39,5
20429,39,1
20430,39,1
20431,39,0
20432,39,1
20433,39,0
20434,39,0
20435,39,0
20436,39,5
20437,39,1
20438,39,13
20439,39,1
20440,39,0
20441,39,0
20442,39,1
20443,39,1
20444,39,6
20445,39,2
20446,39,1
20447,39,2
20448,39,3
20449,39,2
20450,39,2
20451,39,7
20452,39,0
20453,39,1
20454,39,0
20455,39,0
20456,39,0
20457,39,0
20458,39,1
20459,39,11
20460,39,3
20461,39,24
20462,39,0
20463,39,0
20464,39,2
20465,39,17
20466,39,18
20467,39,3
20468,39,0
20469,39,1
20470,39,1
20471,39,1
20472,39,6
20473,39,8
20474,39,0
20475,39,0
20476,39,3
20477,39,0
20478,39,6
20479,39,0
20480,39,10
20481,39,10
20482,39,4
20483,39,0
20484,39,0
20485,39,3
20486,39,0
20487,39,2
20488,39,1
20489,39,1
20490,39,0
20491,39,14
20492,39,2
20493,39,10
20494,39,0
20495,39,1
20496,39,0
20497,39,0
20498,39,5
20499,39,1
20500,39,2
20501,39,4
20502,39,0
20503,39,20
20504,39,8
20505,39,0
20506,39,11
20507,39,7
20508,39,0
20509,39,2
20510,39,0
20511,39,4
20512,39,0
20513,39,0
20514,39,1
20515,39,0
20516,39,1
20517,39,1
20518,39,0
20519,39,0
20520,39,3
20521,39,26
20522,39,5
20523,39,2
20524,39,0
20525,39,1
20526,39,6
20527,39,3
20528,39,18
20529,39,1
20530,39,2
20531,39,0
20532,39,1
20533,39,0
20534,39,3
20535,39,5
20536,39,1
20537,39,19
20538,39,2
20539,39,13
20540,39,0
20541,39,27
20542,39,5
20543,39,7
20544,39,6
20545,39,9
20546,39,4
20547,39,3
20548,39,0
20549,39,2
20550,39,17
20551,39,2
20552,39,2
20553,39,1
20554,39,5
20555,39,22
20556,39,0
20557,39,3
20558,39,0
20559,39,0
20560,39,6
20561,39,0
20562,39,0
20563,39,0
20564,39,0
20565,39,2
20566,39,1
20567,39,6
20568,39,2
20569,39,7
20570,39,14
20571,39,0
20572,39,1
20573,39,20
20574,39,6
20575,39,0
20576,39,2
20577,39,2
20578,39,3
20579,39,0
20580,39,0
20581,39,24
20582,39,1
20583,39,2
20584,39,1
20585,39,5
20586,39,0
20587,39,0
20588,39,10
20589,39,9
20590,39,2
20591,39,0
20592,39,7
20593,39,23
20594,39,0
20595,39,10
20596,39,0
20597,39,0
20598,39,0
20599,39,6
20600,39,1
20601,39,1
20602,39,0
20603,39,3
20604,39,2
20605,39,4
20606,39,19
20607,39,3
20608,39,1
20609,39,1
20610,39,2
20611,39,10
20612,39,8
20613,39,0
20614,39,5
20615,39,0
20616,39,0
20617,39,0
20618,39,0
20619,39,13
20620,39,0
20621,39,1
20622,39,7
20623,39,2
20624,39,1
20625,39,5
20626,39,0
20627,39,2
20628,39,2
20629,39,0
20630,39,1
20631,39,5
20632,39,6
20633,39,0
20634,39,0
20635,39,2
20636,39,0
20637,39,2
20638,39,4
20639,39,1
20640,39,23
20641,39,0
20642,39,10
20643,39,8
20644,39,0
20645,40,1
20646,40,0
20647,40,0
20648,40,0
20649,40,2
20650,40,0
20651,40,10
20652,40,19
20653,40,3
20654,40,15
20655,40,5
20656,40,1
20657,40,0
20658,40,11
20659,40,6
20660,40,20
20661,40,4
20662,40,1
20663,40,9
20664,40,0
20665,40,1
20666,40,17
20667,40,0
20668,40,7
20669,40,0
20670,40,1
20671,40,0
20672,40,1
20673,40,1
20674,40,0
20675,40,0
20676,40,1
20677,40,3
20678,40,21
20679,40,5
20680,40,0
20681,40,16
20682,40,0
20683,40,17
20684,40,2
20685,40,9
20686,40,19
20687,40,1
20688,40,1
20689,40,0
20690,40,0
20691,40,17
20692,40,0
20693,40,2
20694,40,0
20695,40,0
20696,40,7
20697,40,33
20698,40,0
20699,40,0
20700,40,1
20701,40,2
20702,40,1
20703,40,0
20704,40,0
20705,40,3
20706,40,0
20707,40,8
20708,40,2
20709,40,0
20710,40,0
20711,40,0
20712,40,0
20713,40,13
20714,40,4
20715,40,0
20716,40,37
20717,40,11
20718,40,0
20719,40,12
20720,40,5
20721,40,0
20722,40,3
20723,40,1
20724,40,1
20725,40,13
20726,40,18
20727,40,4
20728,40,2
20729,40,0
20730,40,1
20731,40,0
20732,40,0
20733,40,0
20734,41,13
20735,41,3
20736,41,10
20737,41,16
20738,41,4
20739,41,4
20740,41,0
20741,41,5
20742,41,19
20743,41,0
20744,41,11
20745,41,12
20746,41,0
20747,41,2
20748,41,1
20749,41,0
20750,41,15
20751,41,11
20752,41,0
20753,41,32
20754,41,10
20755,41,1
20756,41,10
20757,41,2
20758,41,5
20759,41,0
20760,41,0
20761,41,4
20762,41,11
20763,41,2
20764,41,0
20765,41,3
20766,41,1
20767,41,1
20768,41,9
20769,41,0
20770,41,1
20771,41,1
20772,41,2
20773,41,0
20774,41,0
20775,41,6
20776,41,3
20777,41,2
20778,41,1
20779,41,0
20780,41,9
20781,41,8
20782,41,0
20783,41,4
20784,41,27
20785,41,0
20786,41,7
20787,41,4
20788,41,2
20789,41,3
20790,41,1
20791,41,2
20792,41,0
20793,41,10
20794,41,7
20795,41,5
20796,41,1
20797,41,6
20798,41,0
20799,41,0
20800,41,28
20801,41,0
20802,41,1
20803,41,0
20804,41,1
20805,41,3
20806,41,7
20807,41,3
20808,41,5
20809,41,3
20810,41,3
20811,41,2
20812,41,12
20813,41,0
20814,41,3
20815,41,4
20816,41,0
20817,41,1
20818,41,2
20819,41,3
20820,41,3
20821,41,0
20822,41,0
20823,41,0
20824,41,2
20825,41,0
20826,41,10
20827,41,0
20828,41,5
20829,41,0
20830,41,0
20831,41,0
20832,41,29
20833,41,3
20834,41,3
20835,41,10
20836,41,0
20837,41,0
20838,41,0
20839,41,8
20840,41,38
20841,41,2
20842,41,36
20843,41,2
20844,41,41
20845,41,1
20846,41,22
20847,41,2
20848,41,19
20849,41,1
20850,41,3
20851,41,4
20852,41,3
20853,41,0
20854,41,5
20855,41,32
20856,41,15
20857,41,1
20858,41,1
20859,41,0
20860,41,0
20861,41,0
20862,41,9
20863,41,0
20864,41,10
20865,41,0
20866,41,0
20867,41,5
20868,41,1
20869,41,3
20870,41,2
20871,41,1
20872,41,0
20873,41,1
20874,41,0
20875,41,14
20876,41,2
20877,41,0
20878,41,1
20879,41,5
20880,41,0
20881,41,6
20882,41,14
20883,41,0
20884,41,2
20885,41,2
20886,41,1
20887,41,0
20888,41,0
20889,41,6
20890,41,10
20891,41,0
20892,41,1
20893,41,6
20894,41,3
20895,41,0
20896,41,10
20897,41,3
20898,41,0
20899,41,0
20900,41,35
20901,41,5
20902,41,5
20903,42,2
20904,42,0
20905,42,1
20906,42,0
20907,42,4
20908,42,22
20909,42,9
20910,42,28
20911,42,4
20912,42,1
20913,42,6
20914,42,2
20915,42,10
20916,42,2
20917,42,0
20918,42,3
20919,42,1
20920,42,7
20921,42,4
20922,42,1
20923,42,5
20924,42,1
20925,42,6
20926,42,1
20927,42,10
20928,42,0
20929,42,12
20930,42,0
20931,42,0
20932,42,8
20933,42,1
20934,42,8
20935,42,0
20936,42,4
20937,42,8
20938,42,21
20939,42,0
20940,42,0
20941,42,2
20942,42,1
20943,42,34
20944,42,2
20945,42,5
20946,42,1
20947,42,0
20948,42,1
20949,42,10
20950,42,4
20951,42,3
20952,42,1
20953,42,0
20954,42,7
20955,42,0
20956,42,0
20957,42,2
20958,42,53
20959,42,3
20960,42,1
20961,42,7
20962,42,8
20963,42,10
20964,42,1
20965,42,7
20966,42,0
20967,42,1
20968,42,0
20969,42,4
20970,42,0
20971,42,2
20972,42,1
20973,42,9
20974,42,4
20975,42,0
20976,42,15
20977,42,24
20978,42,7
20979,42,0
20980,42,8
20981,42,0
20982,42,4
20983,42,6
20984,42,1
20985,42,0
20986,42,50
20987,42,1
20988,42,1
20989,42,0
20990,42,14
20991,42,0
20992,42,21
20993,42,29
20994,42,2
20995,42,0
20996,42,5
20997,42,1
20998,42,0
20999,42,7
21000,42,1
21001,42,2
21002,42,8
21003,42,2
21004,42,2
21005,42,7
21006,42,1
21007,42,0
21008,42,2
21009,42,28
21010,42,4
21011,42,1
21012,42,0
21013,42,6
21014,42,0
21015,42,23
21016,42,3
21017,42,0
21018,42,0
21019,42,2
21020,42,10
21021,42,16
21022,42,0
21023,42,10
21024,42,2
21025,42,1
21026,42,3
21027,42,7
21028,42,2
21029,42,0
21030,42,0
21031,42,3
21032,42,6
21033,42,2
21034,42,1
21035,42,0
21036,42,3
21037,42,24
21038,42,0
21039,42,0
21040,42,1
21041,42,0
21042,42,9
21043,42,8
21044,42,5
21045,42,14
21046,42,3
21047,42,5
21048,42,4
21049,42,0
21050,42,8
21051,42,0
21052,42,4
21053,42,11
21054,42,0
21055,42,3
21056,42,4
21057,42,8
21058,42,0
21059,42,3
21060,42,3
21061,42,2
21062,42,13
21063,42,16
21064,42,4
21065,42,7
21066,42,1
21067,42,8
21068,42,3
21069,42,7
21070,42,7
21071,42,20
21072,42,0
21073,42,9
21074,42,5
21075,42,0
21076,42,2
21077,42,3
21078,42,1
21079,42,6
21080,42,1
21081,42,1
21082,42,0
21083,42,6
21084,42,4
21085,42,4
21086,42,0
21087,42,0
21088,42,3
21089,42,1
21090,42,7
21091,42,0
21092,42,4
21093,42,3
21094,42,3
21095,42,0
21096,42,4
21097,42,5
21098,42,16
21099,42,9
21100,42,2
21101,42,0
21102,42,0
21103,42,0
21104,42,5
21105,42,0
21106,42,11
21107,42,19
21108,42,2
21109,42,2
21110,42,3
21111,42,3
21112,42,1
21113,42,1
21114,42,9
21115,42,2
21116,42,1
21117,42,0
21118,42,12
21119,42,0
21120,42,0
21121,42,0
21122,42,2
21123,42,1
21124,42,6
21125,42,1
21126,42,6
21127,42,1
21128,42,6
21129,42,5
21130,42,3
21131,42,3
21132,42,4
21133,42,2
21134,42,0
21135,42,1
21136,42,4
21137,42,14
21138,42,8
21139,42,12
21140,42,0
21141,42,3
21142,42,7
21143,42,10
21144,42,7
21145,42,15
21146,42,1
21147,42,5
21148,42,7
21149,42,0
21150,42,14
21151,42,2
21152,42,1
21153,42,0
21154,42,2
21155,42,16
21156,42,3
21157,42,32
21158,42,0
21159,42,1
21160,42,2
21161,42,31
21162,42,15
21163,42,0
21164,42,5
21165,42,0
21166,42,5
21167,42,0
21168,42,21
21169,42,0
21170,42,2
21171,42,8
21172,42,0
21173,42,10
21174,42,0
21175,42,0
21176,42,7
21177,42,10
21178,42,0
21179,42,3
21180,42,8
21181,42,26
21182,42,13
21183,42,0
21184,42,2
21185,42,24
21186,42,2
21187,42,2
21188,42,1
21189,42,5
21190,42,7
21191,42,0
21192,42,11
21193,42,5
21194,42,3
21195,42,3
21196,42,18
21197,42,1
21198,42,2
21199,42,3
21200,42,0
21201,42,1
21202,42,2
21203,42,16
21204,42,0
21205,42,16
21206,42,4
21207,42,30
21208,42,0
21209,42,3
21210,42,0
21211,42,11
21212,42,0
21213,42,2
21214,42,1
21215,42,1
21216,42,0
21217,42,7
21218,42,2
21219,42,4
21220,42,0
21221,42,4
21222,42,6
21223,42,2
21224,42,0
21225,42,3
21226,42,0
21227,42,2
21228,42,0
21229,42,32
21230,42,1
21231,42,3
21232,42,0
21233,42,7
21234,42,3
21235,42,9
21236,42,2
21237,42,1
21238,42,0
21239,42,1
21240,42,7
21241,42,0
21242,42,3
21243,42,0
21244,42,1
21245,42,10
21246,42,0
21247,42,8
21248,42,1
21249,42,2
21250,42,22
21251,42,0
21252,42,2
21253,42,3
21254,42,3
21255,42,0
21256,42,1
21257,42,4
21258,42,1
21259,42,1
21260,42,31
21261,42,0
21262,42,2
21263,42,0
21264,42,4
21265,42,5
21266,42,0
21267,42,3
21268,42,2
21269,42,5
21270,42,3
21271,42,1
21272,42,3
21273,42,3
21274,42,0
21275,42,0
21276,42,5
21277,42,4
21278,42,3
21279,42,9
21280,42,13
21281,42,9
21282,42,8
21283,42,1
21284,42,4
21285,42,11
21286,42,9
21287,42,20
21288,42,8
21289,42,0
21290,42,3
21291,42,26
21292,42,16
21293,42,3
21294,42,0
21295,42,22
21296,42,3
21297,42,10
21298,42,0
21299,42,40
21300,42,0
21301,42,5
21302,42,0
21303,42,0
21304,42,7
21305,42,2
21306,42,10
21307,42,1
21308,42,0
21309,42,10
21310,42,7
21311,42,25
21312,42,0
21313,42,8
21314,42,7
21315,42,9
21316,42,4
21317,42,2
21318,42,1
21319,42,1
21320,42,0
21321,42,3
21322,42,1
21323,42,3
21324,42,2
21325,42,8
21326,42,2
21327,42,1
21328,42,3
21329,42,21
21330,42,1
21331,42,0
21332,42,1
21333,42,2
21334,42,0
21335,42,0
21336,42,32
21337,42,1
21338,42,6
21339,42,0
21340,42,1
21341,42,6
21342,42,1
21343,42,2
21344,42,8
21345,42,2
21346,42,1
21347,42,0
21348,42,1
21349,42,0
21350,42,2
21351,42,2
21352,42,2
21353,42,0
21354,42,18
21355,42,7
21356,42,0
21357,42,1
21358,42,1
21359,42,1
21360,42,0
21361,42,2
21362,42,1
21363,42,0
21364,42,1
21365,42,0
21366,42,4
21367,42,4
21368,42,2
21369,42,0
21370,42,4
21371,42,8
21372,42,1
21373,42,0
21374,42,2
21375,42,0
21376,42,1
21377,42,3
21378,42,13
21379,42,2
21380,42,7
21381,42,5
21382,42,19
21383,42,4
21384,42,7
21385,42,3
21386,42,4
21387,42,0
21388,42,5
21389,42,0
21390,42,4
21391,42,6
21392,42,0
21393,42,0
21394,42,10
21395,42,1
21396,42,0
21397,42,0
21398,42,8
21399,42,4
21400,42,0
21401,42,3
21402,42,0
21403,42,4
21404,42,2
21405,42,1
21406,42,2
21407,42,4
21408,42,0
21409,42,9
21410,42,7
21411,42,4
21412,42,18
21413,42,0
21414,42,0
21415,42,7
21416,42,5
21417,42,0
21418,42,6
21419,42,0
21420,42,6
21421,42,1
21422,42,0
21423,42,0
21424,42,2
21425,42,8
21426,42,17
21427,42,0
21428,42,0
21429,42,2
21430,42,2
21431,42,1
21432,42,2
21433,42,0
21434,42,3
21435,42,5
21436,42,5
21437,42,0
21438,42,2
21439,42,0
21440,42,8
21441,42,14
21442,42,2
21443,42,0
21444,42,0
21445,42,1
21446,42,9
21447,42,1
21448,42,11
21449,42,1
21450,43,1
21451,43,0
21452,43,0
21453,43,2
21454,43,8
21455,43,12
21456,43,1
21457,43,1
21458,43,1
21459,43,12
21460,43,2
21461,43,19
21462,43,1
21463,43,14
21464,43,1
21465,43,2
21466,43,2
21467,43,3
21468,43,2
21469,43,1
21470,43,1
21471,43,1
21472,43,0
21473,43,2
21474,43,0
21475,43,6
21476,43,4
21477,43,5
21478,43,2
21479,43,2
21480,43,0
21481,43,1
21482,43,2
21483,43,0
21484,43,1
21485,43,1
21486,43,14
21487,43,18
21488,43,5
21489,43,2
21490,43,0
21491,43,7
21492,43,1
21493,43,5
21494,43,6
21495,43,8
21496,43,1
21497,43,1
21498,43,0
21499,43,0
21500,43,0
21501,43,3
21502,43,17
21503,43,0
21504,43,0
21505,43,3
21506,43,23
21507,43,15
21508,43,0
21509,43,2
21510,43,6
21511,43,1
21512,43,0
21513,43,3
21514,43,1
21515,43,5
21516,43,3
21517,43,1
21518,43,10
21519,43,0
21520,43,4
21521,43,0
21522,43,6
21523,43,4
21524,43,0
21525,43,5
21526,43,7
21527,43,4
21528,43,4
21529,43,7
21530,43,3
21531,43,1
21532,43,1
21533,43,4
21534,43,10
21535,43,11
21536,43,2
21537,43,1
21538,43,0
21539,43,1
21540,43,0
21541,43,1
21542,43,1
21543,43,0
21544,43,1
21545,43,0
21546,43,0
21547,43,7
21548,43,4
21549,43,8
21550,43,2
21551,43,4
21552,43,8
21553,43,4
21554,43,4
21555,43,15
21556,43,1
21557,43,2
21558,43,11
21559,43,16
21560,43,0
21561,43,1
21562,43,15
21563,43,0
21564,43,2
21565,43,2
21566,43,1
21567,43,13
21568,43,11
21569,43,15
21570,43,5
21571,43,5
21572,43,0
21573,43,0
21574,43,6
21575,43,4
21576,43,3
21577,43,2
21578,43,9
21579,43,0
21580,43,0
21581,43,2
21582,43,6
21583,43,10
21584,43,7
21585,43,5
21586,43,3
21587,43,6
21588,43,10
21589,43,16
21590,43,3
21591,43,4
21592,43,3
21593,43,0
21594,43,1
21595,43,0
21596,43,0
21597,43,7
21598,43,1
21599,43,0
21600,43,0
